FinanceKey,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,Date
23075,6,7,Actual,24,24914,1 Oct 2029
23076,6,7,Actual,28,21197,1 Oct 2029
23077,6,7,Actual,29,163056,1 Oct 2029
23078,6,7,Actual,31,120854,1 Oct 2029
23079,6,7,Actual,32,28043,1 Oct 2029
23080,6,7,Actual,33,23030,1 Oct 2029
23081,6,7,Actual,34,24441,1 Oct 2029
23082,6,7,Actual,35,95546,1 Oct 2029
23083,6,7,Actual,37,85046,1 Oct 2029
23084,6,7,Actual,38,27616,1 Oct 2029
23085,6,7,Actual,39,120854,1 Oct 2029
23086,6,7,Actual,40,30934,1 Oct 2029
23087,6,7,Actual,43,2297779,1 Oct 2029
23088,6,7,Actual,46,-63566,1 Oct 2029
23089,6,7,Actual,100,19414,1 Oct 2029
23090,7,1,Actual,60,62192,1 Oct 2029
23091,7,1,Actual,61,7019,1 Oct 2029
23092,7,1,Actual,62,5743,1 Oct 2029
23093,7,1,Actual,65,780,1 Oct 2029
23094,7,1,Actual,66,709,1 Oct 2029
23095,7,1,Actual,67,350,1 Oct 2029
23096,7,1,Actual,68,260,1 Oct 2029
23097,7,1,Actual,69,78,1 Oct 2029
23098,7,1,Actual,71,117,1 Oct 2029
23099,7,1,Actual,73,468,1 Oct 2029
23100,7,1,Actual,74,435,1 Oct 2029
23101,7,1,Actual,76,525,1 Oct 2029
23102,7,1,Actual,77,945,1 Oct 2029
23103,7,1,Actual,78,264,1 Oct 2029
23104,7,1,Actual,80,1039,1 Oct 2029
23105,7,1,Actual,81,643,1 Oct 2029
23106,7,1,Actual,82,64,1 Oct 2029
23107,7,1,Actual,83,225,1 Oct 2029
23108,7,1,Actual,84,196,1 Oct 2029
23109,7,1,Actual,85,180,1 Oct 2029
23110,7,1,Actual,87,900,1 Oct 2029
23111,7,1,Actual,89,191,1 Oct 2029
23112,7,1,Actual,90,294,1 Oct 2029
23113,7,1,Actual,91,-235,1 Oct 2029
23114,7,1,Actual,92,392,1 Oct 2029
23115,7,1,Actual,94,333,1 Oct 2029
23116,7,1,Actual,96,10,1 Oct 2029
23117,7,2,Actual,12,96643,1 Oct 2029
23118,7,6,Actual,52,2635,1 Oct 2029
23119,7,6,Actual,53,15814,1 Oct 2029
23120,7,6,Actual,54,3339,1 Oct 2029
23121,7,6,Actual,56,72414,1 Oct 2029
23122,7,6,Actual,57,32946,1 Oct 2029
23123,7,6,Actual,60,61594,1 Oct 2029
23124,7,6,Actual,61,6320,1 Oct 2029
23125,7,6,Actual,62,5056,1 Oct 2029
23126,7,6,Actual,63,7907,1 Oct 2029
23127,7,6,Actual,65,720,1 Oct 2029
23128,7,6,Actual,66,655,1 Oct 2029
23129,7,6,Actual,67,330,1 Oct 2029
23130,7,6,Actual,68,250,1 Oct 2029
23131,7,6,Actual,69,72,1 Oct 2029
23132,7,6,Actual,71,104,1 Oct 2029
23133,7,6,Actual,72,527,1 Oct 2029
23134,7,6,Actual,73,455,1 Oct 2029
23135,7,6,Actual,74,412,1 Oct 2029
23136,7,6,Actual,76,2686,1 Oct 2029
23137,7,6,Actual,77,927,1 Oct 2029
23138,7,6,Actual,78,277,1 Oct 2029
23139,7,6,Actual,80,1134,1 Oct 2029
23140,7,6,Actual,81,702,1 Oct 2029
23141,7,6,Actual,82,73,1 Oct 2029
23142,7,6,Actual,83,257,1 Oct 2029
23143,7,6,Actual,84,232,1 Oct 2029
23144,7,6,Actual,85,206,1 Oct 2029
23145,7,6,Actual,87,900,1 Oct 2029
23146,7,6,Actual,89,226,1 Oct 2029
23147,7,6,Actual,90,348,1 Oct 2029
23148,7,6,Actual,91,-278,1 Oct 2029
23149,7,6,Actual,92,464,1 Oct 2029
23150,7,6,Actual,94,26740,1 Oct 2029
23151,7,6,Actual,96,10,1 Oct 2029
23152,7,6,Actual,97,773,1 Oct 2029
23153,7,6,Actual,99,71000,1 Oct 2029
23154,7,6,Actual,101,263574,1 Oct 2029
23155,7,7,Actual,4,297307,1 Oct 2029
23156,7,7,Actual,6,772427,1 Oct 2029
23157,7,7,Actual,7,22678,1 Oct 2029
23158,7,7,Actual,8,15448,1 Oct 2029
23159,7,7,Actual,13,110070,1 Oct 2029
23160,7,7,Actual,14,72608,1 Oct 2029
23161,7,7,Actual,15,139037,1 Oct 2029
23162,7,7,Actual,18,12485,1 Oct 2029
23163,7,7,Actual,19,39785,1 Oct 2029
23164,7,7,Actual,20,13358,1 Oct 2029
23165,7,7,Actual,21,58455,1 Oct 2029
23166,7,7,Actual,22,10603,1 Oct 2029
23167,7,7,Actual,23,4466,1 Oct 2029
23168,7,7,Actual,24,24688,1 Oct 2029
23169,7,7,Actual,28,20008,1 Oct 2029
23170,7,7,Actual,29,157848,1 Oct 2029
23171,7,7,Actual,31,48441,1 Oct 2029
23172,7,7,Actual,32,26019,1 Oct 2029
23173,7,7,Actual,33,22545,1 Oct 2029
23174,7,7,Actual,34,53529,1 Oct 2029
23175,7,7,Actual,35,100796,1 Oct 2029
23176,7,7,Actual,37,100165,1 Oct 2029
23177,7,7,Actual,38,27923,1 Oct 2029
23178,7,7,Actual,39,54434,1 Oct 2029
23179,7,7,Actual,40,29199,1 Oct 2029
23180,7,7,Actual,43,-454910,1 Oct 2029
23181,7,7,Actual,46,1482864,1 Oct 2029
23182,7,7,Actual,100,21197,1 Oct 2029
23183,8,1,Actual,60,78284.36,1 Oct 2029
23184,8,1,Actual,61,8033.05,1 Oct 2029
23185,8,1,Actual,62,4819.35,1 Oct 2029
23186,8,1,Actual,65,737.46,1 Oct 2029
23187,8,1,Actual,66,670.79,1 Oct 2029
23188,8,1,Actual,67,342,1 Oct 2029
23189,8,1,Actual,68,260.18,1 Oct 2029
23190,8,1,Actual,69,75.32,1 Oct 2029
23191,8,1,Actual,71,107.14,1 Oct 2029
23192,8,1,Actual,73,514.73,1 Oct 2029
23193,8,1,Actual,74,499.58,1 Oct 2029
23194,8,1,Actual,76,648.06,1 Oct 2029
23195,8,1,Actual,77,1166.25,1 Oct 2029
23196,8,1,Actual,78,352.6,1 Oct 2029
23197,8,1,Actual,80,1346.56,1 Oct 2029
23198,8,1,Actual,81,832.91,1 Oct 2029
23199,8,1,Actual,82,82.9,1 Oct 2029
23200,8,1,Actual,83,285.93,1 Oct 2029
23201,8,1,Actual,84,240.48,1 Oct 2029
23202,8,1,Actual,85,228.36,1 Oct 2029
23203,8,1,Actual,87,1228.38,1 Oct 2029
23204,8,1,Actual,89,234.42,1 Oct 2029
23205,8,1,Actual,90,360.18,1 Oct 2029
23206,8,1,Actual,91,-286.79,1 Oct 2029
23207,8,1,Actual,92,479.88,1 Oct 2029
23208,8,1,Actual,94,431.39,1 Oct 2029
23209,8,1,Actual,96,9,1 Oct 2029
23210,8,2,Actual,12,294039.89,1 Oct 2029
23211,8,2,Actual,60,36604.79,1 Oct 2029
23212,8,2,Actual,61,3755.7,1 Oct 2029
23213,8,2,Actual,62,3381.45,1 Oct 2029
23214,8,2,Actual,65,479.88,1 Oct 2029
23215,8,2,Actual,66,435.94,1 Oct 2029
23216,8,2,Actual,67,219.27,1 Oct 2029
23217,8,2,Actual,68,164.72,1 Oct 2029
23218,8,2,Actual,69,49.57,1 Oct 2029
23219,8,2,Actual,71,70.78,1 Oct 2029
23220,8,2,Actual,73,292,1 Oct 2029
23221,8,2,Actual,74,608.67,1 Oct 2029
23222,8,2,Actual,76,322.3,1 Oct 2029
23223,8,2,Actual,77,578.36,1 Oct 2029
23224,8,2,Actual,78,188.96,1 Oct 2029
23225,8,2,Actual,80,675.34,1 Oct 2029
23226,8,2,Actual,81,417.76,1 Oct 2029
23227,8,2,Actual,82,43.51,1 Oct 2029
23228,8,2,Actual,83,152.6,1 Oct 2029
23229,8,2,Actual,84,135.93,1 Oct 2029
23230,8,2,Actual,85,122.3,1 Oct 2029
23231,8,2,Actual,87,546.55,1 Oct 2029
23232,8,2,Actual,89,132.9,1 Oct 2029
23233,8,2,Actual,90,204.12,1 Oct 2029
23234,8,2,Actual,91,-161.04,1 Oct 2029
23235,8,2,Actual,92,272.3,1 Oct 2029
23236,8,2,Actual,94,213.21,1 Oct 2029
23237,8,2,Actual,96,4,1 Oct 2029
23238,8,6,Actual,52,56135.46,1 Oct 2029
23239,8,6,Actual,53,12030.09,1 Oct 2029
23240,8,6,Actual,54,6958.79,1 Oct 2029
23241,8,6,Actual,56,167181.47,1 Oct 2029
23242,8,6,Actual,57,40095.77,1 Oct 2029
23243,8,6,Actual,60,49380.79,1 Oct 2029
23244,8,6,Actual,61,5067.84,1 Oct 2029
23245,8,6,Actual,62,4560.26,1 Oct 2029
23246,8,6,Actual,63,16039.26,1 Oct 2029
23247,8,6,Actual,65,599.58,1 Oct 2029
23248,8,6,Actual,66,545.03,1 Oct 2029
23249,8,6,Actual,67,273.81,1 Oct 2029
23250,8,6,Actual,68,205.63,1 Oct 2029
23251,8,6,Actual,69,61.69,1 Oct 2029
23252,8,6,Actual,71,88.96,1 Oct 2029
23253,8,6,Actual,72,802.61,1 Oct 2029
23254,8,6,Actual,73,364.72,1 Oct 2029
23255,8,6,Actual,74,619.27,1 Oct 2029
23256,8,6,Actual,76,7202.73,1 Oct 2029
23257,8,6,Actual,77,723.82,1 Oct 2029
23258,8,6,Actual,78,198.05,1 Oct 2029
23259,8,6,Actual,80,740.49,1 Oct 2029
23260,8,6,Actual,81,458.67,1 Oct 2029
23261,8,6,Actual,82,45.02,1 Oct 2029
23262,8,6,Actual,83,155.63,1 Oct 2029
23263,8,6,Actual,84,131.39,1 Oct 2029
23264,8,6,Actual,85,123.81,1 Oct 2029
23265,8,6,Actual,87,682.91,1 Oct 2029
23266,8,6,Actual,89,128.36,1 Oct 2029
23267,8,6,Actual,90,196.54,1 Oct 2029
23268,8,6,Actual,91,-154.98,1 Oct 2029
23269,8,6,Actual,92,261.69,1 Oct 2029
23270,8,6,Actual,94,89458.81,1 Oct 2029
23271,8,6,Actual,96,5,1 Oct 2029
23272,8,6,Actual,97,1273,1 Oct 2029
23273,8,6,Actual,99,34500,1 Oct 2029
23274,8,6,Actual,101,801926.63,1 Oct 2029
23275,8,7,Actual,4,1180806.42,1 Oct 2029
23276,8,7,Actual,6,1081980.33,1 Oct 2029
23277,8,7,Actual,7,32788.06,1 Oct 2029
23278,8,7,Actual,8,21640.88,1 Oct 2029
23279,8,7,Actual,13,165543.56,1 Oct 2029
23280,8,7,Actual,14,99542.33,1 Oct 2029
23281,8,7,Actual,15,196919.9,1 Oct 2029
23282,8,7,Actual,18,13513.45,1 Oct 2029
23283,8,7,Actual,19,43057.94,1 Oct 2029
23284,8,7,Actual,20,13648.31,1 Oct 2029
23285,8,7,Actual,21,74546.41,1 Oct 2029
23286,8,7,Actual,22,11592.21,1 Oct 2029
23287,8,7,Actual,23,4739.05,1 Oct 2029
23288,8,7,Actual,24,26963.7,1 Oct 2029
23289,8,7,Actual,28,21227.23,1 Oct 2029
23290,8,7,Actual,29,200873.01,1 Oct 2029
23291,8,7,Actual,31,70823.61,1 Oct 2029
23292,8,7,Actual,32,28784.95,1 Oct 2029
23293,8,7,Actual,33,23874.25,1 Oct 2029
23294,8,7,Actual,34,76496.45,1 Oct 2029
23295,8,7,Actual,35,122723.06,1 Oct 2029
23296,8,7,Actual,37,109427.36,1 Oct 2029
23297,8,7,Actual,38,33872.92,1 Oct 2029
23298,8,7,Actual,39,74910.05,1 Oct 2029
23299,8,7,Actual,40,30975.9,1 Oct 2029
23300,8,7,Actual,43,157726.54,1 Oct 2029
23301,8,7,Actual,46,2286023.77,1 Oct 2029
23302,8,7,Actual,100,23583.34,1 Oct 2029
23303,11,1,Actual,60,15110.62,1 Oct 2029
23304,11,1,Actual,61,1706.11,1 Oct 2029
23305,11,1,Actual,62,1550.79,1 Oct 2029
23306,11,1,Actual,65,238,1 Oct 2029
23307,11,1,Actual,66,215.66,1 Oct 2029
23308,11,1,Actual,67,107.14,1 Oct 2029
23309,11,1,Actual,68,80.55,1 Oct 2029
23310,11,1,Actual,69,24.16,1 Oct 2029
23311,11,1,Actual,71,35.87,1 Oct 2029
23312,11,1,Actual,73,139.06,1 Oct 2029
23313,11,1,Actual,74,241.19,1 Oct 2029
23314,11,1,Actual,76,147.57,1 Oct 2029
23315,11,1,Actual,77,264.59,1 Oct 2029
23316,11,1,Actual,78,77.36,1 Oct 2029
23317,11,1,Actual,80,285.87,1 Oct 2029
23318,11,1,Actual,81,177.36,1 Oct 2029
23319,11,1,Actual,82,18.84,1 Oct 2029
23320,11,1,Actual,83,63.53,1 Oct 2029
23321,11,1,Actual,84,56.08,1 Oct 2029
23322,11,1,Actual,85,50.76,1 Oct 2029
23323,11,1,Actual,87,240.13,1 Oct 2029
23324,11,1,Actual,89,108.21,1 Oct 2029
23325,11,1,Actual,90,164.59,1 Oct 2029
23326,11,1,Actual,91,-130.09,1 Oct 2029
23327,11,1,Actual,92,219.91,1 Oct 2029
23328,11,1,Actual,94,52.89,1 Oct 2029
23329,11,1,Actual,96,5,1 Oct 2029
23330,11,2,Actual,12,22688.42,1 Oct 2029
23331,11,2,Actual,60,9829.67,1 Oct 2029
23332,11,2,Actual,61,1009.29,1 Oct 2029
23333,11,2,Actual,62,707.16,1 Oct 2029
23334,11,2,Actual,65,93.31,1 Oct 2029
23335,11,2,Actual,66,84.8,1 Oct 2029
23336,11,2,Actual,67,44.38,1 Oct 2029
23337,11,2,Actual,68,32.67,1 Oct 2029
23338,11,2,Actual,69,10.33,1 Oct 2029
23339,11,2,Actual,71,15.65,1 Oct 2029
23340,11,2,Actual,73,63.53,1 Oct 2029
23341,11,2,Actual,74,164.59,1 Oct 2029
23342,11,2,Actual,76,78.42,1 Oct 2029
23343,11,2,Actual,77,140.12,1 Oct 2029
23344,11,2,Actual,78,53.95,1 Oct 2029
23345,11,2,Actual,80,178.42,1 Oct 2029
23346,11,2,Actual,81,110.34,1 Oct 2029
23347,11,2,Actual,82,12.46,1 Oct 2029
23348,11,2,Actual,83,41.19,1 Oct 2029
23349,11,2,Actual,84,36.93,1 Oct 2029
23350,11,2,Actual,85,32.67,1 Oct 2029
23351,11,2,Actual,87,144.38,1 Oct 2029
23352,11,2,Actual,89,70.97,1 Oct 2029
23353,11,2,Actual,90,107.14,1 Oct 2029
23354,11,2,Actual,91,-84.35,1 Oct 2029
23355,11,2,Actual,92,143.31,1 Oct 2029
23356,11,2,Actual,94,32.67,1 Oct 2029
23357,11,2,Actual,96,3,1 Oct 2029
23358,11,3,Actual,60,12852.06,1 Oct 2029
23359,11,3,Actual,61,1056.1,1 Oct 2029
23360,11,3,Actual,62,924.18,1 Oct 2029
23361,11,3,Actual,65,122.04,1 Oct 2029
23362,11,3,Actual,66,111.4,1 Oct 2029
23363,11,3,Actual,67,58.21,1 Oct 2029
23364,11,3,Actual,68,43.31,1 Oct 2029
23365,11,3,Actual,69,12.46,1 Oct 2029
23366,11,3,Actual,71,19.91,1 Oct 2029
23367,11,3,Actual,73,83.74,1 Oct 2029
23368,11,3,Actual,74,165.66,1 Oct 2029
23369,11,3,Actual,76,103.95,1 Oct 2029
23370,11,3,Actual,77,186.93,1 Oct 2029
23371,11,3,Actual,78,58.21,1 Oct 2029
23372,11,3,Actual,80,213.53,1 Oct 2029
23373,11,3,Actual,81,132.68,1 Oct 2029
23374,11,3,Actual,82,13.53,1 Oct 2029
23375,11,3,Actual,83,45.44,1 Oct 2029
23376,11,3,Actual,84,39.06,1 Oct 2029
23377,11,3,Actual,85,36.93,1 Oct 2029
23378,11,3,Actual,87,192.25,1 Oct 2029
23379,11,3,Actual,89,75.23,1 Oct 2029
23380,11,3,Actual,90,115.65,1 Oct 2029
23381,11,3,Actual,91,-90.73,1 Oct 2029
23382,11,3,Actual,92,153.95,1 Oct 2029
23383,11,3,Actual,94,39.06,1 Oct 2029
23384,11,3,Actual,96,4,1 Oct 2029
23385,11,4,Actual,60,13614.84,1 Oct 2029
23386,11,4,Actual,61,1117.8,1 Oct 2029
23387,11,4,Actual,62,1117.8,1 Oct 2029
23388,11,4,Actual,65,156.08,1 Oct 2029
23389,11,4,Actual,66,142.25,1 Oct 2029
23390,11,4,Actual,67,70.97,1 Oct 2029
23391,11,4,Actual,68,53.95,1 Oct 2029
23392,11,4,Actual,69,16.72,1 Oct 2029
23393,11,4,Actual,71,23.1,1 Oct 2029
23394,11,4,Actual,73,97.57,1 Oct 2029
23395,11,4,Actual,74,200.76,1 Oct 2029
23396,11,4,Actual,76,110.34,1 Oct 2029
23397,11,4,Actual,77,197.57,1 Oct 2029
23398,11,4,Actual,78,65.65,1 Oct 2029
23399,11,4,Actual,80,235.87,1 Oct 2029
23400,11,4,Actual,81,146.51,1 Oct 2029
23401,11,4,Actual,82,15.65,1 Oct 2029
23402,11,4,Actual,83,52.89,1 Oct 2029
23403,11,4,Actual,84,47.57,1 Oct 2029
23404,11,4,Actual,85,42.25,1 Oct 2029
23405,11,4,Actual,87,192.25,1 Oct 2029
23406,11,4,Actual,89,91.19,1 Oct 2029
23407,11,4,Actual,90,139.06,1 Oct 2029
23408,11,4,Actual,91,-109.88,1 Oct 2029
23409,11,4,Actual,92,185.87,1 Oct 2029
23410,11,4,Actual,94,43.31,1 Oct 2029
23411,11,4,Actual,96,4,1 Oct 2029
23412,11,5,Actual,60,3213.58,1 Oct 2029
23413,11,5,Actual,61,363.53,1 Oct 2029
23414,11,5,Actual,62,297.57,1 Oct 2029
23415,11,5,Actual,65,40.12,1 Oct 2029
23416,11,5,Actual,66,36.93,1 Oct 2029
23417,11,5,Actual,67,18.84,1 Oct 2029
23418,11,5,Actual,68,14.59,1 Oct 2029
23419,11,5,Actual,69,5.01,1 Oct 2029
23420,11,5,Actual,71,7.14,1 Oct 2029
23421,11,5,Actual,73,25.23,1 Oct 2029
23422,11,5,Actual,74,194.38,1 Oct 2029
23423,11,5,Actual,76,28.42,1 Oct 2029
23424,11,5,Actual,77,50.76,1 Oct 2029
23425,11,5,Actual,78,28.42,1 Oct 2029
23426,11,5,Actual,80,61.4,1 Oct 2029
23427,11,5,Actual,81,37.99,1 Oct 2029
23428,11,5,Actual,82,5.01,1 Oct 2029
23429,11,5,Actual,83,14.59,1 Oct 2029
23430,11,5,Actual,84,13.53,1 Oct 2029
23431,11,5,Actual,85,11.4,1 Oct 2029
23432,11,5,Actual,87,48.63,1 Oct 2029
23433,11,5,Actual,89,25.23,1 Oct 2029
23434,11,5,Actual,90,36.93,1 Oct 2029
23435,11,5,Actual,91,-27.96,1 Oct 2029
23436,11,5,Actual,92,49.7,1 Oct 2029
23437,11,5,Actual,94,11.4,1 Oct 2029
23438,11,5,Actual,96,1,1 Oct 2029
23439,11,6,Actual,52,5068.94,1 Oct 2029
23440,11,6,Actual,53,6516.84,1 Oct 2029
23441,11,6,Actual,54,75.23,1 Oct 2029
23442,11,6,Actual,56,19274.52,1 Oct 2029
23443,11,6,Actual,60,20993.7,1 Oct 2029
23444,11,6,Actual,61,1939.09,1 Oct 2029
23445,11,6,Actual,62,1508.23,1 Oct 2029
23446,11,6,Actual,63,1811.43,1 Oct 2029
23447,11,6,Actual,65,205.02,1 Oct 2029
23448,11,6,Actual,66,186.93,1 Oct 2029
23449,11,6,Actual,67,96.51,1 Oct 2029
23450,11,6,Actual,68,70.97,1 Oct 2029
23451,11,6,Actual,69,20.97,1 Oct 2029
23452,11,6,Actual,71,29.48,1 Oct 2029
23453,11,6,Actual,72,109.27,1 Oct 2029
23454,11,6,Actual,73,133.74,1 Oct 2029
23455,11,6,Actual,74,188,1 Oct 2029
23456,11,6,Actual,76,449.7,1 Oct 2029
23457,11,6,Actual,77,288,1 Oct 2029
23458,11,6,Actual,78,83.74,1 Oct 2029
23459,11,6,Actual,80,312.47,1 Oct 2029
23460,11,6,Actual,81,193.32,1 Oct 2029
23461,11,6,Actual,82,19.91,1 Oct 2029
23462,11,6,Actual,83,66.72,1 Oct 2029
23463,11,6,Actual,84,56.08,1 Oct 2029
23464,11,6,Actual,85,53.95,1 Oct 2029
23465,11,6,Actual,87,288,1 Oct 2029
23466,11,6,Actual,89,108.21,1 Oct 2029
23467,11,6,Actual,90,166.72,1 Oct 2029
23468,11,6,Actual,91,-132.22,1 Oct 2029
23469,11,6,Actual,92,222.04,1 Oct 2029
23470,11,6,Actual,94,2119.95,1 Oct 2029
23471,11,6,Actual,96,6,1 Oct 2029
23472,11,6,Actual,97,279,1 Oct 2029
23473,11,6,Actual,99,27000,1 Oct 2029
23474,11,6,Actual,101,72410.62,1 Oct 2029
23475,11,7,Actual,4,109196.41,1 Oct 2029
23476,11,7,Actual,6,184462.71,1 Oct 2029
23477,11,7,Actual,7,5785.97,1 Oct 2029
23478,11,7,Actual,8,3689.13,1 Oct 2029
23479,11,7,Actual,13,24902.29,1 Oct 2029
23480,11,7,Actual,14,19183.03,1 Oct 2029
23481,11,7,Actual,15,38367.43,1 Oct 2029
23482,11,7,Actual,18,3795.51,1 Oct 2029
23483,11,7,Actual,19,12093.54,1 Oct 2029
23484,11,7,Actual,20,3909.34,1 Oct 2029
23485,11,7,Actual,21,68205.22,1 Oct 2029
23486,11,7,Actual,22,3223.16,1 Oct 2029
23487,11,7,Actual,23,1344.4,1 Oct 2029
23488,11,7,Actual,24,6403.01,1 Oct 2029
23489,11,7,Actual,28,5599.8,1 Oct 2029
23490,11,7,Actual,29,53247.5,1 Oct 2029
23491,11,7,Actual,31,66595.62,1 Oct 2029
23492,11,7,Actual,32,8612.62,1 Oct 2029
23493,11,7,Actual,33,7000.89,1 Oct 2029
23494,11,7,Actual,34,12912.7,1 Oct 2029
23495,11,7,Actual,35,31594.96,1 Oct 2029
23496,11,7,Actual,37,26998.07,1 Oct 2029
23497,11,7,Actual,38,9979.67,1 Oct 2029
23498,11,7,Actual,39,56819.9,1 Oct 2029
23499,11,7,Actual,40,8172.19,1 Oct 2029
23500,11,7,Actual,43,110141.51,1 Oct 2029
23501,11,7,Actual,46,103010.49,1 Oct 2029
23502,11,7,Actual,100,6563.65,1 Oct 2029
23503,12,1,Actual,60,2673.15,1 Oct 2029
23504,12,1,Actual,61,301.83,1 Oct 2029
23505,12,1,Actual,62,138,1 Oct 2029
23506,12,1,Actual,65,19.91,1 Oct 2029
23507,12,1,Actual,66,17.78,1 Oct 2029
23508,12,1,Actual,67,9.27,1 Oct 2029
23509,12,1,Actual,68,7.14,1 Oct 2029
23510,12,1,Actual,69,2.89,1 Oct 2029
23511,12,1,Actual,71,3.95,1 Oct 2029
23512,12,1,Actual,73,15.65,1 Oct 2029
23513,12,1,Actual,74,28.42,1 Oct 2029
23514,12,1,Actual,76,19.91,1 Oct 2029
23515,12,1,Actual,77,35.87,1 Oct 2029
23516,12,1,Actual,78,12.46,1 Oct 2029
23517,12,1,Actual,80,44.38,1 Oct 2029
23518,12,1,Actual,81,27.36,1 Oct 2029
23519,12,1,Actual,82,3.95,1 Oct 2029
23520,12,1,Actual,83,10.33,1 Oct 2029
23521,12,1,Actual,84,9.27,1 Oct 2029
23522,12,1,Actual,85,8.21,1 Oct 2029
23523,12,1,Actual,87,39.06,1 Oct 2029
23524,12,1,Actual,89,78.42,1 Oct 2029
23525,12,1,Actual,90,119.91,1 Oct 2029
23526,12,1,Actual,91,-94.98,1 Oct 2029
23527,12,1,Actual,92,160.34,1 Oct 2029
23528,12,1,Actual,96,4,1 Oct 2029
23529,12,2,Actual,12,1335.89,1 Oct 2029
23530,12,6,Actual,52,297.57,1 Oct 2029
23531,12,6,Actual,53,111.4,1 Oct 2029
23532,12,6,Actual,56,1768.88,1 Oct 2029
23533,12,6,Actual,60,3149.75,1 Oct 2029
23534,12,6,Actual,61,259.27,1 Oct 2029
23535,12,6,Actual,62,227.36,1 Oct 2029
23536,12,6,Actual,63,11.4,1 Oct 2029
23537,12,6,Actual,65,32.67,1 Oct 2029
23538,12,6,Actual,66,29.48,1 Oct 2029
23539,12,6,Actual,67,15.65,1 Oct 2029
23540,12,6,Actual,68,12.46,1 Oct 2029
23541,12,6,Actual,69,3.95,1 Oct 2029
23542,12,6,Actual,71,6.08,1 Oct 2029
23543,12,6,Actual,72,1.82,1 Oct 2029
23544,12,6,Actual,73,22.04,1 Oct 2029
23545,12,6,Actual,74,35.87,1 Oct 2029
23546,12,6,Actual,76,29.48,1 Oct 2029
23547,12,6,Actual,77,47.57,1 Oct 2029
23548,12,6,Actual,78,15.65,1 Oct 2029
23549,12,6,Actual,80,55.02,1 Oct 2029
23550,12,6,Actual,81,34.8,1 Oct 2029
23551,12,6,Actual,82,3.95,1 Oct 2029
23552,12,6,Actual,83,12.46,1 Oct 2029
23553,12,6,Actual,84,11.4,1 Oct 2029
23554,12,6,Actual,85,10.33,1 Oct 2029
23555,12,6,Actual,87,48.63,1 Oct 2029
23556,12,6,Actual,89,99.7,1 Oct 2029
23557,12,6,Actual,90,151.83,1 Oct 2029
23558,12,6,Actual,91,-120.52,1 Oct 2029
23559,12,6,Actual,92,202.89,1 Oct 2029
23560,12,6,Actual,96,5,1 Oct 2029
23561,12,6,Actual,97,14,1 Oct 2029
23562,12,6,Actual,99,35000,1 Oct 2029
23563,12,6,Actual,101,3711.47,1 Oct 2029
23564,12,7,Actual,4,3969.98,1 Oct 2029
23565,12,7,Actual,6,5255.11,1 Oct 2029
23566,12,7,Actual,7,161.4,1 Oct 2029
23567,12,7,Actual,8,105.02,1 Oct 2029
23568,12,7,Actual,13,780.56,1 Oct 2029
23569,12,7,Actual,14,494.39,1 Oct 2029
23570,12,7,Actual,15,988.01,1 Oct 2029
23571,12,7,Actual,18,3795.51,1 Oct 2029
23572,12,7,Actual,19,12093.54,1 Oct 2029
23573,12,7,Actual,20,3832.75,1 Oct 2029
23574,12,7,Actual,21,26688.49,1 Oct 2029
23575,12,7,Actual,22,3256.14,1 Oct 2029
23576,12,7,Actual,23,1344.4,1 Oct 2029
23577,12,7,Actual,24,6540.24,1 Oct 2029
23578,12,7,Actual,28,5841.29,1 Oct 2029
23579,12,7,Actual,29,54307.09,1 Oct 2029
23580,12,7,Actual,31,25581.02,1 Oct 2029
23581,12,7,Actual,32,9578.6,1 Oct 2029
23582,12,7,Actual,33,7147.7,1 Oct 2029
23583,12,7,Actual,34,346.51,1 Oct 2029
23584,12,7,Actual,35,29680.04,1 Oct 2029
23585,12,7,Actual,37,26998.07,1 Oct 2029
23586,12,7,Actual,38,8954.12,1 Oct 2029
23587,12,7,Actual,39,22711.82,1 Oct 2029
23588,12,7,Actual,40,8524.32,1 Oct 2029
23589,12,7,Actual,43,-85683.94,1 Oct 2029
23590,12,7,Actual,46,-49969.5,1 Oct 2029
23591,12,7,Actual,100,6624.29,1 Oct 2029
23592,3,1,Actual,60,95680,31 Oct 2029
23593,3,1,Actual,61,8835,31 Oct 2029
23594,3,1,Actual,62,7854,31 Oct 2029
23595,3,1,Actual,65,1120,31 Oct 2029
23596,3,1,Actual,66,1019,31 Oct 2029
23597,3,1,Actual,67,512,31 Oct 2029
23598,3,1,Actual,68,384,31 Oct 2029
23599,3,1,Actual,69,112,31 Oct 2029
23600,3,1,Actual,71,166,31 Oct 2029
23601,3,1,Actual,73,707,31 Oct 2029
23602,3,1,Actual,74,442,31 Oct 2029
23603,3,1,Actual,76,816,31 Oct 2029
23604,3,1,Actual,77,1468,31 Oct 2029
23605,3,1,Actual,78,406,31 Oct 2029
23606,3,1,Actual,80,1562,31 Oct 2029
23607,3,1,Actual,81,967,31 Oct 2029
23608,3,1,Actual,82,95,31 Oct 2029
23609,3,1,Actual,83,331,31 Oct 2029
23610,3,1,Actual,84,278,31 Oct 2029
23611,3,1,Actual,85,264,31 Oct 2029
23612,3,1,Actual,87,1440,31 Oct 2029
23613,3,1,Actual,89,271,31 Oct 2029
23614,3,1,Actual,90,417,31 Oct 2029
